"ID";"BedrijfstakkenWoningen";"RegioS";"Perioden";"AantalInstallaties_1";"OpgesteldVermogenVanZonnepanelen_2"
"10973";"301000 ";"GM1950";"2016JJ00";"      62";"    1237"
"10974";"301000 ";"GM1950";"2017JJ00";"      65";"    1313"
"10975";"301000 ";"GM1950";"2018JJ00";"       .";"       ."
"10976";"301000 ";"GM1783";"2012JJ00";"       .";"       ."
"10977";"301000 ";"GM1783";"2013JJ00";"      40";"     471"
"10978";"301000 ";"GM1783";"2014JJ00";"       .";"       ."
"10979";"301000 ";"GM1783";"2015JJ00";"     100";"    1825"
"10980";"301000 ";"GM1783";"2016JJ00";"       .";"       ."
"10981";"301000 ";"GM1783";"2017JJ00";"     169";"    4244"
"10982";"301000 ";"GM1783";"2018JJ00";"       .";"       ."
"10983";"301000 ";"GM0098";"2012JJ00";"       8";"      79"
"10984";"301000 ";"GM0098";"2013JJ00";"      24";"     415"
"10985";"301000 ";"GM0098";"2014JJ00";"      35";"     846"
"10986";"301000 ";"GM0098";"2015JJ00";"      45";"    1331"
"10987";"301000 ";"GM0098";"2016JJ00";"      50";"    1590"
"10988";"301000 ";"GM0098";"2017JJ00";"      58";"    1964"
"10989";"301000 ";"GM0098";"2018JJ00";"      68";"    3058"
"10990";"301000 ";"GM0614";"2012JJ00";"       .";"       ."
"10991";"301000 ";"GM0614";"2013JJ00";"       4";"      19"
"10992";"301000 ";"GM0614";"2014JJ00";"       6";"      30"
"10993";"301000 ";"GM0614";"2015JJ00";"      10";"      97"
"10994";"301000 ";"GM0614";"2016JJ00";"      14";"     248"
"10995";"301000 ";"GM0614";"2017JJ00";"      16";"     258"
"10996";"301000 ";"GM0614";"2018JJ00";"      17";"     261"
"10997";"301000 ";"GM0189";"2012JJ00";"      14";"     432"
"10998";"301000 ";"GM0189";"2013JJ00";"      27";"     746"
"10999";"301000 ";"GM0189";"2014JJ00";"      34";"     893"
"11000";"301000 ";"GM0189";"2015JJ00";"       .";"       ."
"11001";"301000 ";"GM0189";"2016JJ00";"       .";"       ."
"11002";"301000 ";"GM0189";"2017JJ00";"       .";"       ."
"11003";"301000 ";"GM0189";"2018JJ00";"       .";"       ."
"11004";"301000 ";"GM0296";"2012JJ00";"       2";"       6"
"11005";"301000 ";"GM0296";"2013JJ00";"       3";"       9"
"11006";"301000 ";"GM0296";"2014JJ00";"       4";"      18"
"11007";"301000 ";"GM0296";"2015JJ00";"      11";"     115"
"11008";"301000 ";"GM0296";"2016JJ00";"      14";"     158"
"11009";"301000 ";"GM0296";"2017JJ00";"      19";"     289"
"11010";"301000 ";"GM0296";"2018JJ00";"      22";"     828"
"11011";"301000 ";"GM1696";"2012JJ00";"       .";"       ."
"11012";"301000 ";"GM1696";"2013JJ00";"       3";"      36"
"11013";"301000 ";"GM1696";"2014JJ00";"       3";"      36"
"11014";"301000 ";"GM1696";"2015JJ00";"       4";"      39"
"11015";"301000 ";"GM1696";"2016JJ00";"       5";"      44"
"11016";"301000 ";"GM1696";"2017JJ00";"       6";"      81"
"11017";"301000 ";"GM1696";"2018JJ00";"       9";"     127"
"11018";"301000 ";"GM0352";"2012JJ00";"       5";"      59"
"11019";"301000 ";"GM0352";"2013JJ00";"       9";"     130"
"11020";"301000 ";"GM0352";"2014JJ00";"      12";"     196"
"11021";"301000 ";"GM0352";"2015JJ00";"       .";"       ."
"11022";"301000 ";"GM0352";"2016JJ00";"       .";"       ."
"11023";"301000 ";"GM0352";"2017JJ00";"      20";"     381"
"11024";"301000 ";"GM0352";"2018JJ00";"      28";"     727"
"11025";"301000 ";"GM0053";"2012JJ00";"       4";"      90"
"11026";"301000 ";"GM0053";"2013JJ00";"      12";"     338"
"11027";"301000 ";"GM0053";"2014JJ00";"      18";"     507"
"11028";"301000 ";"GM0053";"2015JJ00";"      23";"     526"
"11029";"301000 ";"GM0053";"2016JJ00";"       .";"       ."
"11030";"301000 ";"GM0053";"2017JJ00";"       .";"       ."
"11031";"301000 ";"GM0053";"2018JJ00";"       .";"       ."
"11032";"301000 ";"GM0294";"2012JJ00";"       6";"      45"
"11033";"301000 ";"GM0294";"2013JJ00";"      24";"     326"
"11034";"301000 ";"GM0294";"2014JJ00";"      31";"     387"
"11035";"301000 ";"GM0294";"2015JJ00";"      34";"     466"
"11036";"301000 ";"GM0294";"2016JJ00";"      38";"     729"
"11037";"301000 ";"GM0294";"2017JJ00";"      42";"     764"
"11038";"301000 ";"GM0294";"2018JJ00";"      50";"    1354"
"11039";"301000 ";"GM0873";"2012JJ00";"";""
"11040";"301000 ";"GM0873";"2013JJ00";"       4";"     132"
"11041";"301000 ";"GM0873";"2014JJ00";"       6";"     174"
"11042";"301000 ";"GM0873";"2015JJ00";"      12";"    1087"
"11043";"301000 ";"GM0873";"2016JJ00";"      13";"    1093"
"11044";"301000 ";"GM0873";"2017JJ00";"      14";"    1102"
"11045";"301000 ";"GM0873";"2018JJ00";"      21";"    2026"
"11046";"301000 ";"GM0632";"2012JJ00";"      11";"     148"
"11047";"301000 ";"GM0632";"2013JJ00";"      20";"     265"
"11048";"301000 ";"GM0632";"2014JJ00";"      24";"     334"
"11049";"301000 ";"GM0632";"2015JJ00";"      30";"     910"
"11050";"301000 ";"GM0632";"2016JJ00";"      35";"    1032"
"11051";"301000 ";"GM0632";"2017JJ00";"      38";"    1154"
"11052";"301000 ";"GM0632";"2018JJ00";"      46";"    2123"
"11053";"301000 ";"GM1690";"2012JJ00";"      14";"     136"
"11054";"301000 ";"GM1690";"2013JJ00";"      24";"     356"
"11055";"301000 ";"GM1690";"2014JJ00";"      31";"     558"
"11056";"301000 ";"GM1690";"2015JJ00";"       .";"       ."
"11057";"301000 ";"GM1690";"2016JJ00";"       .";"       ."
"11058";"301000 ";"GM1690";"2017JJ00";"       .";"       ."
"11059";"301000 ";"GM1690";"2018JJ00";"       .";"       ."
"11060";"301000 ";"GM0880";"2012JJ00";"       4";"      32"
"11061";"301000 ";"GM0880";"2013JJ00";"       4";"      32"
"11062";"301000 ";"GM0880";"2014JJ00";"       4";"      32"
"11063";"301000 ";"GM0880";"2015JJ00";"       4";"      32"
"11064";"301000 ";"GM0880";"2016JJ00";"       4";"      32"
"11065";"301000 ";"GM0880";"2017JJ00";"       6";"      63"
"11066";"301000 ";"GM0880";"2018JJ00";"       .";"       ."
"11067";"301000 ";"GM0351";"2012JJ00";"       3";"      92"
"11068";"301000 ";"GM0351";"2013JJ00";"       6";"     180"
"11069";"301000 ";"GM0351";"2014JJ00";"       9";"     244"
"11070";"301000 ";"GM0351";"2015JJ00";"      12";"     276"
"11071";"301000 ";"GM0351";"2016JJ00";"      13";"     315"
"11072";"301000 ";"GM0351";"2017JJ00";"      13";"     315"
"11073";"301000 ";"GM0351";"2018JJ00";"      14";"     601"
"11074";"301000 ";"GM0874";"2012JJ00";"       3";"      18"
"11075";"301000 ";"GM0874";"2013JJ00";"       5";"      36"
"11076";"301000 ";"GM0874";"2014JJ00";"       8";"     121"
"11077";"301000 ";"GM0874";"2015JJ00";"      10";"     127"
"11078";"301000 ";"GM0874";"2016JJ00";"      12";"     131"
"11079";"301000 ";"GM0874";"2017JJ00";"      13";"     139"
"11080";"301000 ";"GM0874";"2018JJ00";"      18";"    1250"
"11081";"301000 ";"GM0479";"2012JJ00";"";""
"11082";"301000 ";"GM0479";"2013JJ00";"       .";"       ."
"11083";"301000 ";"GM0479";"2014JJ00";"      10";"     147"
"11084";"301000 ";"GM0479";"2015JJ00";"      14";"     221"
"11085";"301000 ";"GM0479";"2016JJ00";"       .";"       ."
"11086";"301000 ";"GM0479";"2017JJ00";"       .";"       ."
"11087";"301000 ";"GM0479";"2018JJ00";"       .";"       ."
"11088";"301000 ";"GM0297";"2012JJ00";"       .";"       ."
"11089";"301000 ";"GM0297";"2013JJ00";"       5";"     121"
"11090";"301000 ";"GM0297";"2014JJ00";"       .";"       ."
"11091";"301000 ";"GM0297";"2015JJ00";"       .";"       ."
"11092";"301000 ";"GM0297";"2016JJ00";"      16";"     583"
"11093";"301000 ";"GM0297";"2017JJ00";"      16";"     583"
"11094";"301000 ";"GM0297";"2018JJ00";"       .";"       ."
"11095";"301000 ";"GM0473";"2012JJ00";"";""
"11096";"301000 ";"GM0473";"2013JJ00";"";""
"11097";"301000 ";"GM0473";"2014JJ00";"";""
"11098";"301000 ";"GM0473";"2015JJ00";"";""
"11099";"301000 ";"GM0473";"2016JJ00";"";""
"11100";"301000 ";"GM0473";"2017JJ00";"";""
"11101";"301000 ";"GM0473";"2018JJ00";"";""
"11102";"301000 ";"GM0707";"2012JJ00";"       5";"      40"
"11103";"301000 ";"GM0707";"2013JJ00";"       9";"     129"
"11104";"301000 ";"GM0707";"2014JJ00";"      12";"     279"
"11105";"301000 ";"GM0707";"2015JJ00";"      14";"     337"
"11106";"301000 ";"GM0707";"2016JJ00";"      16";"     349"
"11107";"301000 ";"GM0707";"2017JJ00";"      17";"     357"
"11108";"301000 ";"GM0707";"2018JJ00";"      19";"     429"
"11109";"301000 ";"GM0050";"2012JJ00";"       .";"       ."
"11110";"301000 ";"GM0050";"2013JJ00";"       .";"       ."
"11111";"301000 ";"GM0050";"2014JJ00";"      87";"    4279"
"11112";"301000 ";"GM0050";"2015JJ00";"     104";"    5798"
"11113";"301000 ";"GM0050";"2016JJ00";"     121";"    8906"
"11114";"301000 ";"GM0050";"2017JJ00";"     125";"    9878"
"11115";"301000 ";"GM0050";"2018JJ00";"     145";"   13889"
"11116";"301000 ";"GM0355";"2012JJ00";"";""
"11117";"301000 ";"GM0355";"2013JJ00";"";""
"11118";"301000 ";"GM0355";"2014JJ00";"       .";"       ."
"11119";"301000 ";"GM0355";"2015JJ00";"       .";"       ."
"11120";"301000 ";"GM0355";"2016JJ00";"       .";"       ."
"11121";"301000 ";"GM0355";"2017JJ00";"       .";"       ."
"11122";"301000 ";"GM0355";"2018JJ00";"       .";"       ."
"11123";"301000 ";"GM0299";"2012JJ00";"       6";"      79"
"11124";"301000 ";"GM0299";"2013JJ00";"      15";"     476"
"11125";"301000 ";"GM0299";"2014JJ00";"      16";"     528"
"11126";"301000 ";"GM0299";"2015JJ00";"      19";"     563"
"11127";"301000 ";"GM0299";"2016JJ00";"      24";"     845"
"11128";"301000 ";"GM0299";"2017JJ00";"      25";"     905"
"11129";"301000 ";"GM0299";"2018JJ00";"      30";"    1510"
"11130";"301000 ";"GM0637";"2012JJ00";"       .";"       ."
"11131";"301000 ";"GM0637";"2013JJ00";"       .";"       ."
"11132";"301000 ";"GM0637";"2014JJ00";"       4";"      24"
"11133";"301000 ";"GM0637";"2015JJ00";"       4";"      24"
"11134";"301000 ";"GM0637";"2016JJ00";"       4";"      24"
"11135";"301000 ";"GM0637";"2017JJ00";"       6";"     191"
"11136";"301000 ";"GM0637";"2018JJ00";"       9";"     238"
"11137";"301000 ";"GM0638";"2012JJ00";"       .";"       ."
"11138";"301000 ";"GM0638";"2013JJ00";"       .";"       ."
"11139";"301000 ";"GM0638";"2014JJ00";"       .";"       ."
"11140";"301000 ";"GM0638";"2015JJ00";"       .";"       ."
"11141";"301000 ";"GM0638";"2016JJ00";"       .";"       ."
"11142";"301000 ";"GM0638";"2017JJ00";"       5";"      38"
"11143";"301000 ";"GM0638";"2018JJ00";"       .";"       ."
"11144";"301000 ";"GM0056";"2012JJ00";"      18";"     442"
"11145";"301000 ";"GM0056";"2013JJ00";"      20";"     471"
"11146";"301000 ";"GM0056";"2014JJ00";"      30";"     843"
"11147";"301000 ";"GM0056";"2015JJ00";"      36";"    1152"
"11148";"301000 ";"GM0056";"2016JJ00";"      43";"    1477"
"11149";"301000 ";"GM0056";"2017JJ00";"      45";"    1490"
"11150";"301000 ";"GM0056";"2018JJ00";"      56";"    2464"
"11151";"301000 ";"GM1892";"2012JJ00";"       .";"       ."
"11152";"301000 ";"GM1892";"2013JJ00";"       .";"       ."
"11153";"301000 ";"GM1892";"2014JJ00";"       .";"       ."
"11154";"301000 ";"GM1892";"2015JJ00";"       .";"       ."
"11155";"301000 ";"GM1892";"2016JJ00";"      30";"     690"
"11156";"301000 ";"GM1892";"2017JJ00";"       .";"       ."
"11157";"301000 ";"GM1892";"2018JJ00";"       .";"       ."
"11158";"301000 ";"GM0879";"2012JJ00";"       7";"     103"
"11159";"301000 ";"GM0879";"2013JJ00";"      16";"     308"
"11160";"301000 ";"GM0879";"2014JJ00";"      27";"     425"
"11161";"301000 ";"GM0879";"2015JJ00";"      39";"     737"
"11162";"301000 ";"GM0879";"2016JJ00";"      45";"     837"
"11163";"301000 ";"GM0879";"2017JJ00";"       .";"       ."
"11164";"301000 ";"GM0879";"2018JJ00";"       .";"       ."
"11165";"301000 ";"GM0301";"2012JJ00";"       .";"       ."
"11166";"301000 ";"GM0301";"2013JJ00";"       3";"      63"
"11167";"301000 ";"GM0301";"2014JJ00";"       7";"     180"
"11168";"301000 ";"GM0301";"2015JJ00";"      10";"     203"
"11169";"301000 ";"GM0301";"2016JJ00";"      13";"     304"
"11170";"301000 ";"GM0301";"2017JJ00";"      13";"     304"
"11171";"301000 ";"GM0301";"2018JJ00";"      14";"     336"
"11172";"301000 ";"GM1896";"2012JJ00";"       4";"      79"
"11173";"301000 ";"GM1896";"2013JJ00";"      10";"     267"
"11174";"301000 ";"GM1896";"2014JJ00";"      16";"     423"
"11175";"301000 ";"GM1896";"2015JJ00";"      19";"     511"
"11176";"301000 ";"GM1896";"2016JJ00";"       .";"       ."
"11177";"301000 ";"GM1896";"2017JJ00";"       .";"       ."
"11178";"301000 ";"GM1896";"2018JJ00";"       .";"       ."
"11179";"301000 ";"GM0642";"2012JJ00";"";""
"11180";"301000 ";"GM0642";"2013JJ00";"       .";"       ."
"11181";"301000 ";"GM0642";"2014JJ00";"       .";"       ."
"11182";"301000 ";"GM0642";"2015JJ00";"       .";"       ."
"11183";"301000 ";"GM0642";"2016JJ00";"       .";"       ."
"11184";"301000 ";"GM0642";"2017JJ00";"       .";"       ."
"11185";"301000 ";"GM0642";"2018JJ00";"       .";"       ."
"11186";"301000 ";"GM0193";"2012JJ00";"       6";"     107"
"11187";"301000 ";"GM0193";"2013JJ00";"       9";"     152"
"11188";"301000 ";"GM0193";"2014JJ00";"       .";"       ."
"11189";"301000 ";"GM0193";"2015JJ00";"       .";"       ."
"11190";"301000 ";"GM0193";"2016JJ00";"       .";"       ."
"11191";"301000 ";"GM0193";"2017JJ00";"       .";"       ."
"11192";"301000 ";"GM0193";"2018JJ00";"       .";"       ."
"11193";"301000 ";"GM0000";"2012JJ00";"";""
"11194";"301000 ";"GM0000";"2013JJ00";"";""
"11195";"301000 ";"GM0000";"2014JJ00";"";""
"11196";"301000 ";"GM0000";"2015JJ00";"";""
"11197";"301000 ";"GM0000";"2016JJ00";"";""
"11198";"301000 ";"GM0000";"2017JJ00";"";""
"11199";"301000 ";"GM0000";"2018JJ00";"       .";"       ."
"11200";"346600 ";"NL01  ";"2012JJ00";"     109";"    6659"
"11201";"346600 ";"NL01  ";"2013JJ00";"     150";"    7179"
"11202";"346600 ";"NL01  ";"2014JJ00";"     183";"    7776"
"11203";"346600 ";"NL01  ";"2015JJ00";"     246";"   20650"
"11204";"346600 ";"NL01  ";"2016JJ00";"     318";"   88240"
"11205";"346600 ";"NL01  ";"2017JJ00";"     402";"  127733"
"11206";"346600 ";"NL01  ";"2018JJ00";"     566";"  476658"
"11207";"346600 ";"LD01  ";"2012JJ00";"       9";"     438"
"11208";"346600 ";"LD01  ";"2013JJ00";"      12";"     469"
"11209";"346600 ";"LD01  ";"2014JJ00";"      21";"     525"
"11210";"346600 ";"LD01  ";"2015JJ00";"      32";"    8703"
"11211";"346600 ";"LD01  ";"2016JJ00";"      39";"   58207"
"11212";"346600 ";"LD01  ";"2017JJ00";"      55";"   89583"
"11213";"346600 ";"LD01  ";"2018JJ00";"      99";"  201111"
"11214";"346600 ";"LD02  ";"2012JJ00";"      19";"     722"
"11215";"346600 ";"LD02  ";"2013JJ00";"      29";"     931"
"11216";"346600 ";"LD02  ";"2014JJ00";"      41";"    1018"
"11217";"346600 ";"LD02  ";"2015JJ00";"      61";"    3712"
"11218";"346600 ";"LD02  ";"2016JJ00";"      89";"   10767"
"11219";"346600 ";"LD02  ";"2017JJ00";"     108";"   12033"
"11220";"346600 ";"LD02  ";"2018JJ00";"     141";"   40772"
"11221";"346600 ";"LD03  ";"2012JJ00";"      53";"    3499"
"11222";"346600 ";"LD03  ";"2013JJ00";"      70";"    3640"
"11223";"346600 ";"LD03  ";"2014JJ00";"      76";"    3747"
"11224";"346600 ";"LD03  ";"2015JJ00";"     103";"    5733"
"11225";"346600 ";"LD03  ";"2016JJ00";"     129";"   12886"
"11226";"346600 ";"LD03  ";"2017JJ00";"     161";"   15221"
"11227";"346600 ";"LD03  ";"2018JJ00";"     211";"  152009"
"11228";"346600 ";"LD04  ";"2012JJ00";"      27";"    1978"
"11229";"346600 ";"LD04  ";"2013JJ00";"      38";"    2117"
"11230";"346600 ";"LD04  ";"2014JJ00";"      44";"    2464"
"11231";"346600 ";"LD04  ";"2015JJ00";"      49";"    2480"
"11232";"346600 ";"LD04  ";"2016JJ00";"      60";"    6357"
"11233";"346600 ";"LD04  ";"2017JJ00";"      78";"   10896"
"11234";"346600 ";"LD04  ";"2018JJ00";"     114";"   82743"
"11235";"346600 ";"LD99  ";"2012JJ00";"       1";"      22"
"11236";"346600 ";"LD99  ";"2013JJ00";"       1";"      22"
"11237";"346600 ";"LD99  ";"2014JJ00";"       1";"      22"
"11238";"346600 ";"LD99  ";"2015JJ00";"       1";"      22"
"11239";"346600 ";"LD99  ";"2016JJ00";"       1";"      22"
"11240";"346600 ";"LD99  ";"2017JJ00";"";""
"11241";"346600 ";"LD99  ";"2018JJ00";"       1";"      22"
"11242";"346600 ";"PV20  ";"2012JJ00";"       .";"       ."
"11243";"346600 ";"PV20  ";"2013JJ00";"       .";"       ."
"11244";"346600 ";"PV20  ";"2014JJ00";"       5";"      28"
"11245";"346600 ";"PV20  ";"2015JJ00";"       .";"       ."
"11246";"346600 ";"PV20  ";"2016JJ00";"       .";"       ."
"11247";"346600 ";"PV20  ";"2017JJ00";"      14";"   64286"
"11248";"346600 ";"PV20  ";"2018JJ00";"      25";"   73895"
"11249";"346600 ";"PV21  ";"2012JJ00";"       .";"       ."
"11250";"346600 ";"PV21  ";"2013JJ00";"       .";"       ."
"11251";"346600 ";"PV21  ";"2014JJ00";"       8";"     333"
"11252";"346600 ";"PV21  ";"2015JJ00";"       .";"       ."
"11253";"346600 ";"PV21  ";"2016JJ00";"       .";"       ."
"11254";"346600 ";"PV21  ";"2017JJ00";"      19";"    6946"
"11255";"346600 ";"PV21  ";"2018JJ00";"      47";"   77394"
"11256";"346600 ";"PV22  ";"2012JJ00";"       5";"     137"
"11257";"346600 ";"PV22  ";"2013JJ00";"       7";"     162"
"11258";"346600 ";"PV22  ";"2014JJ00";"       8";"     164"
"11259";"346600 ";"PV22  ";"2015JJ00";"      14";"    1406"
"11260";"346600 ";"PV22  ";"2016JJ00";"      18";"    4158"
"11261";"346600 ";"PV22  ";"2017JJ00";"      22";"   18351"
"11262";"346600 ";"PV22  ";"2018JJ00";"      27";"   49822"
"11263";"346600 ";"PV23  ";"2012JJ00";"       7";"     276"
"11264";"346600 ";"PV23  ";"2013JJ00";"      12";"     310"
"11265";"346600 ";"PV23  ";"2014JJ00";"      17";"     335"
"11266";"346600 ";"PV23  ";"2015JJ00";"      22";"    1471"
"11267";"346600 ";"PV23  ";"2016JJ00";"      30";"    3663"
"11268";"346600 ";"PV23  ";"2017JJ00";"      34";"    4022"
"11269";"346600 ";"PV23  ";"2018JJ00";"      42";"    7372"
"11270";"346600 ";"PV24  ";"2012JJ00";"       7";"     257"
"11271";"346600 ";"PV24  ";"2013JJ00";"      10";"     379"
"11272";"346600 ";"PV24  ";"2014JJ00";"      12";"     392"
"11273";"346600 ";"PV24  ";"2015JJ00";"      15";"     467"
"11274";"346600 ";"PV24  ";"2016JJ00";"      18";"     554"
"11275";"346600 ";"PV24  ";"2017JJ00";"      22";"     612"
"11276";"346600 ";"PV24  ";"2018JJ00";"      26";"    3267"
"11277";"346600 ";"PV25  ";"2012JJ00";"       5";"     189"
"11278";"346600 ";"PV25  ";"2013JJ00";"       7";"     242"
"11279";"346600 ";"PV25  ";"2014JJ00";"      12";"     291"
"11280";"346600 ";"PV25  ";"2015JJ00";"      24";"    1774"
"11281";"346600 ";"PV25  ";"2016JJ00";"      41";"    6550"
"11282";"346600 ";"PV25  ";"2017JJ00";"      52";"    7399"
"11283";"346600 ";"PV25  ";"2018JJ00";"      73";"   30134"
"11284";"346600 ";"PV26  ";"2012JJ00";"       6";"     204"
"11285";"346600 ";"PV26  ";"2013JJ00";"       9";"     219"
"11286";"346600 ";"PV26  ";"2014JJ00";"       9";"     219"
"11287";"346600 ";"PV26  ";"2015JJ00";"      11";"     352"
"11288";"346600 ";"PV26  ";"2016JJ00";"      12";"     357"
"11289";"346600 ";"PV26  ";"2017JJ00";"      18";"     865"
"11290";"346600 ";"PV26  ";"2018JJ00";"       .";"       ."
"11291";"346600 ";"PV27  ";"2012JJ00";"       .";"       ."
"11292";"346600 ";"PV27  ";"2013JJ00";"       .";"       ."
"11293";"346600 ";"PV27  ";"2014JJ00";"      33";"    2911"
"11294";"346600 ";"PV27  ";"2015JJ00";"      52";"    4169"
"11295";"346600 ";"PV27  ";"2016JJ00";"      65";"   10922"
"11296";"346600 ";"PV27  ";"2017JJ00";"      78";"   12128"
"11297";"346600 ";"PV27  ";"2018JJ00";"      99";"   53649"
"11298";"346600 ";"PV28  ";"2012JJ00";"      18";"     278"
"11299";"346600 ";"PV28  ";"2013JJ00";"      27";"     391"
